;Unnamed: 0.1;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2;Koreferenz;Anaphorische Form;verb;AbstConc;Arou;IMG;Val
102;102;102;66.0;7.0;13.0;3.0;es;subject;m;Christoph schätzte Marike ganz besonders hoch, weil;er gut fand wie sie sich engagierte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Christoph;Marike;NP1;personal;schätzte;4.125;3.616;3.732;7.192
103;103;103;72.0;6.0;13.0;2.0;es;subject;f;Bianca schätzte Michael ganz besonders hoch, weil;sie ihm ihr Leben verdankte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Bianca;Michael;NP1;personal;schätzte;4.125;3.616;3.732;7.192
104;104;104;8.0;7.0;14.0;2.0;es;subject;f;Carina sorgte sich um Mirko seit mehreren Tagen, weil;sie sich wegen jeder kleinigkeit sorgen macht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carina;Mirko;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
105;105;105;23.0;8.0;14.0;3.0;es;subject;m;Clemens sorgte sich um Margarethe seit mehreren Tagen, weil;er sie schon lange nicht mehr gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Clemens;Margarethe;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
106;106;106;48.0;7.0;14.0;2.0;es;subject;f;Carina sorgte sich um Mirko seit mehreren Tagen, weil;sie ihn mochte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carina;Mirko;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
107;107;107;58.0;7.0;14.0;2.0;es;subject;f;Carina sorgte sich um Mirko seit mehreren Tagen, weil;sie nicht wusste, wo er war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carina;Mirko;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
108;108;108;62.0;8.0;14.0;3.0;es;subject;m;Clemens sorgte sich um Margarethe seit mehreren Tagen, weil;er sie sehr mochte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Clemens;Margarethe;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
109;109;109;66.0;7.0;14.0;2.0;es;subject;f;Carina sorgte sich um Mirko seit mehreren Tagen, weil;sie wusste das er verlassen worden war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carina;Mirko;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
110;110;110;68.0;8.0;14.0;3.0;es;subject;m;Clemens sorgte sich um Margarethe seit mehreren Tagen, weil;er nichts mehr von ihr gehört hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Clemens;Margarethe;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
111;111;111;69.0;8.0;14.0;3.0;es;subject;m;Clemens sorgte sich um Margarethe seit mehreren Tagen, weil;er sie mochte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Clemens;Margarethe;NP1;personal;sorgte sich um;3.983;3.702;4.536;6.467
112;112;112;2.0;1.0;15.0;3.0;es;subject;m;Daniel verabscheute Marlene schon seit Wochen, weil;er ihr wahres ich erkannt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Daniel;Marlene;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
113;113;113;10.0;1.0;15.0;3.0;es;subject;m;Daniel verabscheute Marlene schon seit Wochen, weil;er einfach nicht bei ihr landen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Daniel;Marlene;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
114;114;114;15.0;1.0;15.0;3.0;es;subject;m;Daniel verabscheute Marlene schon seit Wochen, weil;er immer schlechtere Noten hatte als sie.;5.0;so;pers;1.0;0.0;Selected;Experiment;Daniel;Marlene;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
115;115;115;23.0;8.0;15.0;2.0;es;subject;f;Carla verabscheute Moritz schon seit Wochen, weil;sie Arroganz nicht ausstehen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carla;Moritz;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
116;116;116;62.0;8.0;15.0;2.0;es;subject;f;Carla verabscheute Moritz schon seit Wochen, weil;sie ihn nicht mochte;5.0;so;pers;1.0;0.0;Selected;Experiment;Carla;Moritz;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
117;117;117;67.0;1.0;15.0;3.0;es;subject;m;Daniel verabscheute Marlene schon seit Wochen, weil;er sehr misstrauisch ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Daniel;Marlene;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
118;118;118;68.0;8.0;15.0;2.0;es;subject;f;Carla verabscheute Moritz schon seit Wochen, weil;sie seine Art nicht leiden jkonnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Carla;Moritz;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
119;119;119;69.0;8.0;15.0;2.0;es;subject;f;Carla verabscheute Moritz schon seit Wochen, weil;sie von ihm versetzt worden war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Carla;Moritz;NP1;personal;verabscheute;2.033;6.374;3.937;2.895
120;120;120;1.0;2.0;16.0;3.0;es;subject;m;David verachtete Martha aufs Tiefste, weil;er ihre Frisur nicht leiden konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;David;Martha;NP1;personal;verachtete;1.669;5.816;3.475;3.299
121;121;121;2.0;1.0;16.0;2.0;es;subject;f;Charlotte verachtete Niko aufs Tiefste, weil;sie ihn eben hasste;5.0;so;pers;1.0;0.0;Selected;Experiment;Charlotte;Niko;NP1;personal;verachtete;1.669;5.816;3.475;3.299
122;122;122;10.0;1.0;16.0;2.0;es;subject;f;Charlotte verachtete Niko aufs Tiefste, weil;sie ihm intellektuell meilenweit überlegen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Charlotte;Niko;NP1;personal;verachtete;1.669;5.816;3.475;3.299
123;123;123;11.0;2.0;16.0;3.0;es;subject;m;David verachtete Martha aufs Tiefste, weil;er von ihr geschlagen wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;David;Martha;NP1;personal;verachtete;1.669;5.816;3.475;3.299
124;124;124;13.0;2.0;16.0;3.0;es;subject;m;David verachtete Martha aufs Tiefste, weil;er sie nicht mochte.;5.0;so;pers;1.0;0.0;Selected;Experiment;David;Martha;NP1;personal;verachtete;1.669;5.816;3.475;3.299
125;125;125;15.0;1.0;16.0;2.0;es;subject;f;Charlotte verachtete Niko aufs Tiefste, weil;sie nie so gut war wie er.;5.0;so;pers;1.0;0.0;Selected;Experiment;Charlotte;Niko;NP1;personal;verachtete;1.669;5.816;3.475;3.299
126;126;126;61.0;2.0;16.0;3.0;es;subject;m;David verachtete Martha aufs Tiefste, weil;er Unaufrichtigkeit nicht ausstehen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;David;Martha;NP1;personal;verachtete;1.669;5.816;3.475;3.299
127;127;127;67.0;1.0;16.0;2.0;es;subject;f;Charlotte verachtete Niko aufs Tiefste, weil;sie eintäuscht ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Charlotte;Niko;NP1;personal;verachtete;1.669;5.816;3.475;3.299
128;128;128;11.0;2.0;17.0;2.0;es;subject;f;Christina verehrte Nikolas seit mehreren Wochen, weil;er sehr gutaussehend ist.;3.0;;;;;Not Selected;Experiment;Christina;Nikolas;NP2;personal;verehrte;3.603;5.516;5.24;5.934
129;129;129;1.0;2.0;17.0;2.0;es;subject;f;Christina verehrte Nikolas seit mehreren Wochen, weil;sie von seinen Fähigkeiten beeindruckt war;5.0;so;pers;1.0;0.0;Selected;Experiment;Christina;Nikolas;NP1;personal;verehrte;3.603;5.516;5.24;5.934
130;130;130;12.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er sie bezauberd fand;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde;NP1;personal;verehrte;3.603;5.516;5.24;5.934
131;131;131;13.0;2.0;17.0;2.0;es;subject;f;Christina verehrte Nikolas seit mehreren Wochen, weil;sie sich so einen perfekten Freund vorstellte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Christina;Nikolas;NP1;personal;verehrte;3.603;5.516;5.24;5.934
132;132;132;14.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er in sie verliebt ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde;NP1;personal;verehrte;3.603;5.516;5.24;5.934
133;133;133;20.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er nie zuvor jemadnen wie sie kennengelernt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde;NP1;personal;verehrte;3.603;5.516;5.24;5.934
134;134;134;61.0;2.0;17.0;2.0;es;subject;f;Christina verehrte Nikolas seit mehreren Wochen, weil;sie eben Streber toll fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Christina;Nikolas;NP1;personal;verehrte;3.603;5.516;5.24;5.934
135;135;135;65.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er so begeistert von ihr ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde;NP1;personal;verehrte;3.603;5.516;5.24;5.934
136;136;136;18.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;sie ihn an seine Mutter erinnerte.;4.0;so;pers;;;Not Selected;Experiment;Dominik;Melanie;NP2;personal;vergötterte;2.969;6.389;4.799;5.22
137;137;137;5.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er in ihr etwas zu sehen glaubte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
138;138;138;12.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie sein dichtes Haar liebte;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
139;139;139;14.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ein sehr emotinonaler Mensch ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
140;140;140;20.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ihn als ihren Traummann ansah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
141;141;141;27.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er sie für die intelligenteste Frau von allen hielt;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
142;142;142;31.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er es nicht gewohnt war, dass jemand so nett zu ihm war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
143;143;143;65.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ihn so anziehend findet;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver;NP1;personal;vergötterte;2.969;6.389;4.799;5.22
144;144;144;5.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie sich immer um ihn gekümmert hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal;NP1;personal;vermisste;2.999;5.893;3.538;4.748
145;145;145;18.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie nicht alleine einschlafen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal;NP1;personal;vermisste;2.999;5.893;3.538;4.748
146;146;146;27.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie ihn am liebsten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal;NP1;personal;vermisste;2.999;5.893;3.538;4.748
147;147;147;28.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er in sie verliebt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam;NP1;personal;vermisste;2.999;5.893;3.538;4.748
148;148;148;31.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie sonst niemanden hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal;NP1;personal;vermisste;2.999;5.893;3.538;4.748
149;149;149;42.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er sie liebt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam;NP1;personal;vermisste;2.999;5.893;3.538;4.748
150;150;150;46.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er sie lange nicht geshen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam;NP1;personal;vermisste;2.999;5.893;3.538;4.748
151;151;151;71.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er so weit von ihr entfernt war;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam;NP1;personal;vermisste;2.999;5.893;3.538;4.748
152;152;152;71.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;er ihn schon so lange kennt;1.0;;;;;Not Selected;Experiment;Ellen;Patrick;NP2;personal;vertraute;2.543;4.983;3.498;6.436
153;153;153;28.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie nur gute Erfahrungen mit ihm gemacht hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick;NP1;personal;vertraute;2.543;4.983;3.498;6.436
154;154;154;29.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er von ihr einmal gerettet worden war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine;NP1;personal;vertraute;2.543;4.983;3.498;6.436
155;155;155;42.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie ihn aus Kindertagen kannte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick;NP1;personal;vertraute;2.543;4.983;3.498;6.436
156;156;156;46.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie ihm sehr nahe steht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick;NP1;personal;vertraute;2.543;4.983;3.498;6.436
157;157;157;47.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er ihr ein Geheimnis erzält hatte, dass sie niemandem verraten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine;NP1;personal;vertraute;2.543;4.983;3.498;6.436
158;158;158;63.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er sie liebte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine;NP1;personal;vertraute;2.543;4.983;3.498;6.436
159;159;159;72.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er nie von ihr enttäuscht worden war,;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine;NP1;personal;vertraute;2.543;4.983;3.498;6.436
160;160;160;8.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er seine hose verlor.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
161;161;161;29.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie über ihre eigenen Füße stolperte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
162;162;162;47.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie anfangen musste zu lachen obwohl sie böse war;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
163;163;163;48.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er einen Witz machte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
164;164;164;58.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er mal wieder über seine Schnürsenkel gefallen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
165;165;165;63.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie einfach nichts besseres konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
166;166;166;66.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er ziemlich schusselig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
167;167;167;72.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie tolpatschig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
168;168;168;68.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;sie so aufbrausend war;3.0;;;;;Not Selected;Experiment;Frederik;Nicole;NP2;personal;ängstigte;3.203;7.545;5.004;3.187
169;169;169;8.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie so selbstbewusst war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
170;170;170;23.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er so groß war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
171;171;171;48.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie komisch aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
172;172;172;58.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie große Füße hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
173;173;173;62.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er, verkleidet, hinter dme Schrank stand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
174;174;174;66.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie gruselig aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
175;175;175;69.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er später nach Hause kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
176;176;176;2.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er so sportlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
177;177;177;10.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er ein toller Hecht ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
178;178;178;15.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er sehr hoch springen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
179;179;179;23.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so toll klettern konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
180;180;180;62.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so gut Geige spielen kann7;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
181;181;181;67.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er einen Salto konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
182;182;182;68.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so selbstbewusst auftrat;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
183;183;183;69.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie sich nicht beschwerte als er sie versetzte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
184;184;184;15.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er vielseitig talentiert ist.;3.0;;;;;Not Selected;Experiment;Frederike;Rainer;NP2;personal;begeisterte;3.577;6.172;4.649;7.647
185;185;185;67.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er immer kreativ ist;3.0;;;;;Not Selected;Experiment;Frederike;Rainer;NP2;personal;begeisterte;3.577;6.172;4.649;7.647
186;186;186;1.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er ein extrovertierter Mensch ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
187;187;187;2.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;sie so spontan war;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederike;Rainer;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
188;188;188;10.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;ihr viel an ihm lag.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederike;Rainer;;;begeisterte;3.577;6.172;4.649;7.647
189;189;189;11.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er Jonglieren kann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
190;190;190;13.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er immer so gute Ideen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
191;191;191;61.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er ein Multitalent war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
192;192;192;1.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie zunehmend radikale Ansichten vertrat;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
193;193;193;11.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie manchmal komische Aussetzer hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
194;194;194;12.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er sich merkwürdig verhielt;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
195;195;195;13.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie immer seltsamer wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
196;196;196;14.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er sich krank fühlt, aber nie zum Arzt geht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
197;197;197;20.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er immer zu spät kam und schlecht aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
198;198;198;61.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie ständig weinte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
