;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2
133;133;20.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er nie zuvor jemadnen wie sie kennengelernt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde
134;134;61.0;2.0;17.0;2.0;es;subject;f;Christina verehrte Nikolas seit mehreren Wochen, weil;sie eben Streber toll fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Christina;Nikolas
135;135;65.0;3.0;17.0;3.0;es;subject;m;Dennis verehrte Mathilde seit mehreren Wochen, weil;er so begeistert von ihr ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Dennis;Mathilde
136;136;18.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;sie ihn an seine Mutter erinnerte.;4.0;so;pers;;;Not Selected;Experiment;Dominik;Melanie
137;137;5.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er in ihr etwas zu sehen glaubte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie
138;138;12.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie sein dichtes Haar liebte;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver
139;139;14.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ein sehr emotinonaler Mensch ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver
140;140;20.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ihn als ihren Traummann ansah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver
141;141;27.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er sie für die intelligenteste Frau von allen hielt;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie
142;142;31.0;4.0;18.0;3.0;es;subject;m;Dominik vergötterte Melanie vom ersten Moment an, weil;er es nicht gewohnt war, dass jemand so nett zu ihm war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Dominik;Melanie
143;143;65.0;3.0;18.0;2.0;es;subject;f;Elena vergötterte Oliver vom ersten Moment an, weil;sie ihn so anziehend findet;5.0;so;pers;1.0;0.0;Selected;Experiment;Elena;Oliver
144;144;5.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie sich immer um ihn gekümmert hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal
145;145;18.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie nicht alleine einschlafen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal
146;146;27.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie ihn am liebsten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal
147;147;28.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er in sie verliebt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam
148;148;31.0;4.0;19.0;2.0;es;subject;f;Elisabeth vermisste Pascal ganz besonders, weil;sie sonst niemanden hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Elisabeth;Pascal
149;149;42.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er sie liebt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam
150;150;46.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er sie lange nicht geshen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam
151;151;71.0;5.0;19.0;3.0;es;subject;m;Fabian vermisste Mirjam ganz besonders, weil;er so weit von ihr entfernt war;5.0;so;pers;1.0;0.0;Selected;Experiment;Fabian;Mirjam
152;152;71.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;er ihn schon so lange kennt;1.0;;;;;Not Selected;Experiment;Ellen;Patrick
153;153;28.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie nur gute Erfahrungen mit ihm gemacht hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick
154;154;29.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er von ihr einmal gerettet worden war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine
155;155;42.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie ihn aus Kindertagen kannte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick
156;156;46.0;5.0;20.0;2.0;es;subject;f;Ellen vertraute Patrick seit vielen Jahren, weil;sie ihm sehr nahe steht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ellen;Patrick
157;157;47.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er ihr ein Geheimnis erzält hatte, dass sie niemandem verraten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine
158;158;63.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er sie liebte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine
159;159;72.0;6.0;20.0;3.0;es;subject;m;Felix vertraute Nadine seit vielen Jahren, weil;er nie von ihr enttäuscht worden war,;5.0;so;pers;1.0;0.0;Selected;Experiment;Felix;Nadine
160;160;8.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er seine hose verlor.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie
161;161;29.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie über ihre eigenen Füße stolperte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul
162;162;47.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie anfangen musste zu lachen obwohl sie böse war;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul
163;163;48.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er einen Witz machte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie
164;164;58.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er mal wieder über seine Schnürsenkel gefallen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie
165;165;63.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie einfach nichts besseres konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul
166;166;66.0;7.0;21.0;3.0;se;subject;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er ziemlich schusselig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Florian;Nathalie
167;167;72.0;6.0;21.0;2.0;se;subject;f;Emma amüsierte Paul, ohne es zu wollen, weil;sie tolpatschig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Emma;Paul
168;168;68.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;sie so aufbrausend war;3.0;;;;;Not Selected;Experiment;Frederik;Nicole
169;169;8.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie so selbstbewusst war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter
170;170;23.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er so groß war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole
171;171;48.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie komisch aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter
172;172;58.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie große Füße hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter
173;173;62.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er, verkleidet, hinter dme Schrank stand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole
174;174;66.0;7.0;22.0;2.0;se;subject;f;Fiona ängstigte Peter ein wenig, weil;sie gruselig aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fiona;Peter
175;175;69.0;8.0;22.0;3.0;se;subject;m;Frederik ängstigte Nicole ein wenig, weil;er später nach Hause kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederik;Nicole
176;176;2.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er so sportlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia
177;177;10.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er ein toller Hecht ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia
178;178;15.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er sehr hoch springen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia
179;179;23.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so toll klettern konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp
180;180;62.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so gut Geige spielen kann7;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp
181;181;67.0;1.0;23.0;3.0;se;subject;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er einen Salto konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Fritz;Patricia
182;182;68.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie so selbstbewusst auftrat;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp
183;183;69.0;8.0;23.0;2.0;se;subject;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie sich nicht beschwerte als er sie versetzte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Franziska;Philipp
184;184;15.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er vielseitig talentiert ist.;3.0;;;;;Not Selected;Experiment;Frederike;Rainer
185;185;67.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er immer kreativ ist;3.0;;;;;Not Selected;Experiment;Frederike;Rainer
186;186;1.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er ein extrovertierter Mensch ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula
187;187;2.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;sie so spontan war;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederike;Rainer
188;188;10.0;1.0;24.0;2.0;se;subject;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;ihr viel an ihm lag.;5.0;so;pers;1.0;0.0;Selected;Experiment;Frederike;Rainer
189;189;11.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er Jonglieren kann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula
190;190;13.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er immer so gute Ideen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula
191;191;61.0;2.0;24.0;3.0;se;subject;m;Hendrik begeisterte Paula auf vielfältige Art und Weise, weil;er ein Multitalent war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hendrik;Paula
192;192;1.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie zunehmend radikale Ansichten vertrat;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon
193;193;11.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie manchmal komische Aussetzer hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon
194;194;12.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er sich merkwürdig verhielt;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
195;195;13.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie immer seltsamer wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon
196;196;14.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er sich krank fühlt, aber nie zum Arzt geht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
197;197;20.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er immer zu spät kam und schlecht aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
198;198;61.0;2.0;25.0;2.0;se;subject;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie ständig weinte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Hannah;Ramon
199;199;65.0;3.0;25.0;3.0;se;subject;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er immer schlechter aussieht;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
200;200;5.0;4.0;26.0;3.0;se;subject;m;Jan bezauberte Rosa über alle Maßen, weil;sein Lächeln so schön war.;5.0;so;;;;Selected;Experiment;Jan;Rosa
201;201;12.0;3.0;26.0;2.0;se;subject;f;Heidi bezauberte Robert über alle Maßen, weil;sie so wunderschön wra;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
202;202;14.0;3.0;26.0;2.0;se;subject;f;Heidi bezauberte Robert über alle Maßen, weil;sie einfach toll ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
203;203;18.0;4.0;26.0;3.0;se;subject;m;Jan bezauberte Rosa über alle Maßen, weil;er ihr das schönste Kompliment machte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
204;204;20.0;3.0;26.0;2.0;se;subject;f;Heidi bezauberte Robert über alle Maßen, weil;sie ein wunderschönes Kleid trug.;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
205;205;27.0;4.0;26.0;3.0;se;subject;m;Jan bezauberte Rosa über alle Maßen, weil;er so schön Gedichte vortragen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
206;206;31.0;4.0;26.0;3.0;se;subject;m;Jan bezauberte Rosa über alle Maßen, weil;er so für sie da war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
207;207;65.0;3.0;26.0;2.0;se;subject;f;Heidi bezauberte Robert über alle Maßen, weil;sie so toll aussieht;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
208;208;5.0;4.0;27.0;2.0;se;subject;f;Helene enttäuschte Robin sehr heftig, weil;sie sich nicht benehmen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
209;209;18.0;4.0;27.0;2.0;se;subject;f;Helene enttäuschte Robin sehr heftig, weil;sie ihm nicht die Wahrheit erzählte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
210;210;27.0;4.0;27.0;2.0;se;subject;f;Helene enttäuschte Robin sehr heftig, weil;sie nicht mit ihm ausgehen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
211;211;28.0;5.0;27.0;3.0;se;subject;m;Johannes enttäuschte Sabrina sehr heftig, weil;er ihr fremd ging.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
212;212;31.0;4.0;27.0;2.0;se;subject;f;Helene enttäuschte Robin sehr heftig, weil;sie sein Auto gegen die Wand fuhr, obwohl sie vorsichtig sein sollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
213;213;42.0;5.0;27.0;3.0;se;subject;m;Johannes enttäuschte Sabrina sehr heftig, weil;er ihren Geburtstag vergaß.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
214;214;46.0;5.0;27.0;3.0;se;subject;m;Johannes enttäuschte Sabrina sehr heftig, weil;er sie angelogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
215;215;71.0;5.0;27.0;3.0;se;subject;m;Johannes enttäuschte Sabrina sehr heftig, weil;er auch zu wichtigen Terminen zu spät kam;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
216;216;28.0;5.0;28.0;2.0;se;subject;m;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;sie ihm Karten schenkte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
217;217;29.0;6.0;28.0;3.0;se;subject;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;er ihr Rosen schenkte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
218;218;42.0;5.0;28.0;2.0;se;subject;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;sie schöne Blumen im Haar hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
219;219;46.0;5.0;28.0;2.0;se;subject;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;sie sich sehr hübsch zurecht gemahct hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
220;220;47.0;6.0;28.0;3.0;se;subject;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;er ihr einen Strauß Rosen mitgebracht hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
221;221;63.0;6.0;28.0;3.0;se;subject;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;er einfach so war wie kein anderer.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
222;222;71.0;5.0;28.0;2.0;se;subject;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;sie sich heute Abend so hübsch gemacht hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
223;223;72.0;6.0;28.0;3.0;se;subject;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;er so schön sang.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
224;224;8.0;7.0;29.0;3.0;se;subject;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er endlich mal wieder nüchtern war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
225;225;29.0;6.0;29.0;2.0;se;subject;f;Isabella erfreute Sascha mehr als je zuvor, weil;sie im einen Kuchen brachte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Sascha
226;226;47.0;6.0;29.0;2.0;se;subject;f;Isabella erfreute Sascha mehr als je zuvor, weil;sie ihre Haare geschnitten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Sascha
227;227;48.0;7.0;29.0;3.0;se;subject;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er ihr ein Geschenk machte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
228;228;58.0;7.0;29.0;3.0;se;subject;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er ihr einen goldenen Ring schenkte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
229;229;63.0;6.0;29.0;2.0;se;subject;f;Isabella erfreute Sascha mehr als je zuvor, weil;sie ihn bekochte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Sascha
230;230;66.0;7.0;29.0;3.0;se;subject;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er ihr Blumen mitgebracht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
231;231;72.0;6.0;29.0;2.0;se;subject;f;Isabella erfreute Sascha mehr als je zuvor, weil;sie hübscher war als je zuvor.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Sascha
232;232;8.0;7.0;30.0;2.0;se;subject;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;sie so böse schaute.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
233;233;23.0;8.0;30.0;3.0;se;subject;m;Jürgen erschreckte Saskia fast zu Tode, weil;er sich verkleidet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
234;234;48.0;7.0;30.0;2.0;se;subject;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;sie hinter der Ecke hervorsprang.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
235;235;58.0;7.0;30.0;2.0;se;subject;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;sie hinter der Tür auf ihn gelauert hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
236;236;62.0;8.0;30.0;3.0;se;subject;m;Jürgen erschreckte Saskia fast zu Tode, weil;er plötzlich hinter ihr stand;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
237;237;66.0;7.0;30.0;2.0;se;subject;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;sie noch ihre Schönheitsmaske anhatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
238;238;68.0;8.0;30.0;3.0;se;subject;m;Jürgen erschreckte Saskia fast zu Tode, weil;er auf einmal vor dem Fenster auftauchte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
239;239;69.0;8.0;30.0;3.0;se;subject;m;Jürgen erschreckte Saskia fast zu Tode, weil;er hinter der Tür hervorsprang.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
240;240;67.0;1.0;31.0;3.0;se;subject;m;Julian erstaunte Simone auf das Heftigste, weil;sie das normal nie machte;3.0;;;;;Not Selected;Experiment;Julian;Simone
241;241;2.0;1.0;31.0;3.0;se;subject;m;Julian erstaunte Simone auf das Heftigste, weil;er gefühle zeigen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
242;242;10.0;1.0;31.0;3.0;se;subject;m;Julian erstaunte Simone auf das Heftigste, weil;er zum ersten Date sein Fingerboard mitbrachte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
243;243;15.0;1.0;31.0;3.0;se;subject;m;Julian erstaunte Simone auf das Heftigste, weil;er so offen und unbeholfen mit jedem auskam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
244;244;23.0;8.0;31.0;2.0;se;subject;f;Jana erstaunte Simon auf das Heftigste, weil;sie so mutig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
245;245;62.0;8.0;31.0;2.0;se;subject;f;Jana erstaunte Simon auf das Heftigste, weil;sie eine Eins in Mathe bekam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
246;246;68.0;8.0;31.0;2.0;se;subject;f;Jana erstaunte Simon auf das Heftigste, weil;sie den Kasten alleine trug;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
247;247;69.0;8.0;31.0;2.0;se;subject;f;Jana erstaunte Simon auf das Heftigste, weil;sie ihm sagte, dass sie ihn verlässt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
248;248;67.0;1.0;32.0;2.0;se;subject;f;Janina faszinierte Steffen ganz und gar, weil;sie sich einen Menschen genauso vorstellt;5.0;os;pers;;;Not Selected;Experiment;Janina;Steffen
249;249;1.0;2.0;32.0;3.0;se;subject;m;Kevin faszinierte Sonja ganz und gar, weil;er ein gutes Deo benutzte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
250;250;2.0;1.0;32.0;2.0;se;subject;f;Janina faszinierte Steffen ganz und gar, weil;sie so beliebt war;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
251;251;10.0;1.0;32.0;2.0;se;subject;f;Janina faszinierte Steffen ganz und gar, weil;sie blaue Augen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
252;252;11.0;2.0;32.0;3.0;se;subject;m;Kevin faszinierte Sonja ganz und gar, weil;er so sportlich ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
253;253;13.0;2.0;32.0;3.0;se;subject;m;Kevin faszinierte Sonja ganz und gar, weil;er so anders war als alle anderne.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
254;254;15.0;1.0;32.0;2.0;se;subject;f;Janina faszinierte Steffen ganz und gar, weil;sie gut aussah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
255;255;61.0;2.0;32.0;3.0;se;subject;m;Kevin faszinierte Sonja ganz und gar, weil;er so groß war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
256;256;1.0;2.0;33.0;2.0;se;subject;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;sie magische Fähigkeiten besitzt;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
257;257;11.0;2.0;33.0;2.0;se;subject;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;sie so schlau ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
