index;Participant;List;alter;geschlecht;händigkeit;aufgewachsen;wohnhaft_2020;weietere_MS;AMLaP;Part_Sex;Trial;Item;Time;Subexperiment;Condition;Verb;presumed_bias;NP1_gender;NP2_gender;Verbtyp;Connective;Prompt;Continuation;Analysierbar;Anzahl_Ana;Wortstellung;Koref_erste_ama;bias;congruency;Form;personalpronomen;Einbettung;stelle_1;kasusidentisch;anapher_folgt_unmittelbar_auf_konnektor;peronalpronomen_folgt_unmittelbar_auf_konnektor;filter_$;Zufallsreihenfolge;UrsprünglicheReihenfolge;filter_mit_gefallen;Continuation_Item;prompt;np1gender;NP1;NP2;verbclass;verb;RunCondition;Human;ChatGPT
1111;302;3;26;female;rechts;83527;70619;keine;ja;female;8;4;15604466034697;2;sodass_se_fm;inspirieren;object; f; m;se; sodass; Saskia inspirierte Kevin, sodass ...;er ein Gedicht schrieb.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;726;1081;Selected;240;Saskia inspirierte Kevin, sodass; f;Saskia;Kevin;se;inspirierte;1;er ein Gedicht schrieb.;er neue kreative Projekte mit Leidenschaft verfolgte.
1742;410;4;23;female;rechts;72459;72076;Französisch;nein;female;90;13;15604359402369;2;sodass_se_fm;langweilen;object; f; m;se; sodass; Melanie langweilte Jacob, sodass ...;er sich lieber mit Kim beschäftigte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;2020;1954;Selected;350;Melanie langweilte Jacob, sodass; f;Melanie;Jacob;se;langweilte;1;er sich lieber mit Kim beschäftigte.;er begann, auf sein Handy zu schauen.
1836;413;4;29;male;rechts;72108;71032;keine;ja;male;89;20;15605412424092;2;sodass_es_mf;bedauern;subject; m; f;es; sodass; Albert bedauerte Aisha, sodass ...;er sie aus dem Flüchtlingslager schmuggelte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1539;2074;Selected;414;Albert bedauerte Aisha, sodass; m;Albert;Aisha;es;bedauerte;2;er sie aus dem Flüchtlingslager schmuggelte.;er sich entschloss, ihr zu helfen, wo immer er konnte.
1966;212;2;30;male;rechts;99192;72108;keine;ja;male;37;18;15604153890887;2;weil_se_fm;erstaunen;subject; f; m;se; weil; Marie erstaunte Klaus, weil ...;er mit dieser Antwort nicht gerechnet hätte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;225;974;Selected;459;Marie erstaunte Klaus, weil; f;Marie;Klaus;se;erstaunte;0;er mit dieser Antwort nicht gerechnet hätte.;sie plötzlich fließend Italienisch sprach.
315;101;1;26;female;rechts;81479;72070;keine;ja;female;45;19;15604389999438;2;weil_es_fm;sorgen sich um;object; f; m;es; weil; Alisa sorgte sich um Alexander, weil ...;er zu viel Alkohol trank.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1033;17;Selected;91;Alisa sorgte sich um Alexander, weil; f;Alisa;Alexander;es;sorgte sich um;3;er zu viel Alkohol trank.;er in letzter Zeit sehr zurückgezogen und schweigsam geworden war.
1030;212;2;30;male;rechts;99192;72108;keine;ja;male;77;5;15604158662587;2;weil_se_mf;bezaubern;subject; m; f;se; weil; Tim bezauberte Martha, weil ...;er ihr ein Dutzend Rosen schenkte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1255;986;Selected;215;Tim bezauberte Martha, weil; m;Tim;Martha;se;bezauberte;0;er ihr ein Dutzend Rosen schenkte.;er mit seinem charmanten Lächeln und seiner freundlichen Art alle in seinen Bann zog.
1939;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;59;4;15604622746768;2;sodass_se_mf;inspirieren;object; m; f;se; sodass; Kevin inspirierte Saskia, sodass ...;er ein Poster von ihr im Zimmer hängen hat.;sinnvoll;zwei;so;NP1;Subjekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;2048;621;Selected;444;Kevin inspirierte Saskia, sodass; m;Kevin;Saskia;se;inspirierte;1;er ein Poster von ihr im Zimmer hängen hat.;sie begann, ihre eigenen Träume zu verfolgen.
746;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;105;7;15604628887792;2;weil_es_mf;schätzen;object; m; f;es; weil; Oliver schätzte Lena, weil ...;sie bescheiden war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1929;635;Selected;157;Oliver schätzte Lena, weil; m;Oliver;Lena;es;schätzte;3;sie bescheiden war.;sie immer ein offenes Ohr für seine Sorgen hatte.
298;101;1;26;female;rechts;81479;72070;keine;ja;female;118;10;15604403111446;2;sodass_se_fm;beeindrucken;object; f; m;se; sodass; Adele beeindruckte Robin, sodass ...;er mehr über ihr Hobby wissen wollte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;12;39;Selected;74;Adele beeindruckte Robin, sodass; f;Adele;Robin;se;beeindruckte;1;er mehr über ihr Hobby wissen wollte.;sie überwältigt von ihrer Stimme war und Tränen in den Augen hatte.
487;107;1;30;female;rechts;71131;71093;keine;nein;female;71;11;1560415441,9;2;weil_es_fm;bewundern;object; f; m;es; weil; Anna bewunderte Armin, weil ...;er ihr Traummann war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;82;264;Selected;136;Anna bewunderte Armin, weil; f;Anna;Armin;es;bewunderte;3;er ihr Traummann war.;er stets hilfsbereit und freundlich war.
489;107;1;30;female;rechts;71131;71093;keine;nein;female;52;12;15604150106217;2;sodass_es_fm;lieben;subject; f; m;es; sodass; Emma liebte Fritz, sodass ...;sie sich alles von ihm gefallen ließ.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1312;258;Selected;138;Emma liebte Fritz, sodass; f;Emma;Fritz;es;liebte;2;sie sich alles von ihm gefallen ließ.;sie alles für ihn tun würde.
1350;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;98;5;15604171387919;2;weil_es_fm;vergöttern;object; f; m;es; weil; Martha vergötterte Tim, weil ...;er so gut Tennis spielen kann.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;947;1433;Selected;307;Martha vergötterte Tim, weil; f;Martha;Tim;es;vergötterte;3;er so gut Tennis spielen kann.;er immer für sie da war und sie zum Lachen brachte.
75;212;2;30;male;rechts;99192;72108;keine;ja;male;97;10;15604161154433;2;weil_se_fm;beeindrucken;subject; f; m;se; weil; Adele beeindruckte Robin, weil ...;er einen bleibenden Eindruck hinterlassen wollte.;sinnvoll;eine;os;NP2; ; ;pers;1;nein;ja;ja; ; ;Not Selected;1835;993;Not Selected;5;Adele beeindruckte Robin, weil; f;Adele;Robin;se;beeindruckte;0;er einen bleibenden Eindruck hinterlassen wollte.;sie eine unglaublich kraftvolle Stimme hatte und mit ihrer Musik tiefe Emotionen wecken konnte.
1257;307;3;18;female;rechts;70174;72074;keine;nein;female;96;1;15605285777561;2;sodass_se_mf;schockieren;object; m; f;se; sodass; Lars schockierte Johanna, sodass ...;sie zusammenschreckte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1331;1311;Selected;270;Lars schockierte Johanna, sodass; m;Lars;Johanna;se;schockierte;1;sie zusammenschreckte;sie sprachlos war und ihn nur anstarren konnte.
1895;101;1;26;female;rechts;81479;72070;keine;ja;female;85;4;15604397992985;2;sodass_es_fm;respektieren;subject; f; m;es; sodass; Saskia respektierte Kevin, sodass ...;er sich zugehörig fühlte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;107;29;Selected;433;Saskia respektierte Kevin, sodass; f;Saskia;Kevin;es;respektierte;2;er sich zugehörig fühlte.;sie oft seinen Rat suchte.
1728;410;4;23;female;rechts;72459;72076;Französisch;nein;female;13;5;15604348932883;2;sodass_se_fm;bezaubern;object; f; m;se; sodass; Martha bezauberte Tim, sodass ...;er sich immer nach ihr umsah.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;182;1925;Selected;336;Martha bezauberte Tim, sodass; f;Martha;Tim;se;bezauberte;1;er sich immer nach ihr umsah.;er den ganzen Abend nur noch Augen für sie hatte.
1028;212;2;30;male;rechts;99192;72108;keine;ja;male;31;3;15604153028906;2;weil_es_mf;verabscheuen;object; m; f;es; weil; Michael verabscheute Simone, weil ...;sie einen schlechten Charakter hatte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;2072;973;Selected;213;Michael verabscheute Simone, weil; m;Michael;Simone;es;verabscheute;3;sie einen schlechten Charakter hatte.;sie ihm ständig in seine Angelegenheiten hineinredete und ihn bevormundete.
485;107;1;30;female;rechts;71131;71093;keine;nein;female;6;10;15604138351137;2;weil_es_mf;achten;object; m; f;es; weil; Robin achtete Adele, weil ...;sie alleine ihr Auto reparierte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;282;242;Selected;134;Robin achtete Adele, weil; m;Robin;Adele;es;achtete;3;sie alleine ihr Auto reparierte.;sie stets hilfsbereit und einfühlsam war.
1129;302;3;26;female;rechts;83527;70619;keine;ja;female;106;14;15604476466204;2;weil_se_mf;verblüffen;subject; m; f;se; weil; Yannick verblüffte Janina, weil ...;er klug war;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;640;1112;Selected;258;Yannick verblüffte Janina, weil; m;Yannick;Janina;se;verblüffte;0;er klug war;er das Klavierstück auswendig spielen konnte.
1825;413;4;29;male;rechts;72108;71032;keine;ja;male;71;10;15605404000684;2;weil_es_fm;achten;object; f; m;es; weil; Adele achtete Robin, weil ...;er nichts dagegen hatte, dass sie früher ein Mann war.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;645;2068;Selected;403;Adele achtete Robin, weil; f;Adele;Robin;es;achtete;3;er nichts dagegen hatte, dass sie früher ein Mann war.;er immer hilfsbereit und freundlich war.
112;307;3;18;female;rechts;70174;72074;keine;nein;female;109;11;15605286624446;2;sodass_es_mf;bewundern;subject; m; f;es; sodass; Armin bewunderte Anna, sodass ...;diese ihn anrief;sinnvoll;zwei;os;NP2; ; ;prox_dem;0;nein;ja;ja; ; ;Not Selected;1642;1318;Not Selected;23;Armin bewunderte Anna, sodass; m;Armin;Anna;es;bewunderte;2;diese ihn anrief;er alles daran setzte, ihre Aufmerksamkeit zu gewinnen.
1724;410;4;23;female;rechts;72459;72076;Französisch;nein;female;49;3;15604354046354;2;sodass_es_fm;verabscheuen;subject; f; m;es; sodass; Simone verabscheute Michael, sodass ...;sie ihm immer verächtliche Blicke zuwarf.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;2067;1935;Selected;332;Simone verabscheute Michael, sodass; f;Simone;Michael;es;verabscheute;2;sie ihm immer verächtliche Blicke zuwarf.;sie beschloss, ihm aus dem Weg zu gehen, wann immer es möglich war.
1849;307;3;18;female;rechts;70174;72074;keine;nein;female;53;13;15605281699715;2;sodass_se_mf;langweilen;object; m; f;se; sodass; Jacob langweilte Melanie, sodass ...;Melanie ihn verließ.;sinnvoll;eine;so;NP2;Objekt;kongruent;eigenname;0;nein;ja;ja;bias-kongruente Anapher;andere morphosyntaktische Form;Selected;1974;1298;Selected;417;Jacob langweilte Melanie, sodass; m;Jacob;Melanie;se;langweilte;1;Melanie ihn verließ.;sie begann, während ihres Gesprächs auf ihr Handy zu schauen.
350;103;1;32;male;rechts;27472;72074;keine;ja;male;119;3;15605497788367;2;sodass_se_mf;enttäuschen;object; m; f;se; sodass; Michael enttäuschte Simone, sodass ...;sie beschloss, sich nach einem anderen umzusehen;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;329;120;Selected;96;Michael enttäuschte Simone, sodass; m;Michael;Simone;se;enttäuschte;1;sie beschloss, sich nach einem anderen umzusehen;sie begann, an seiner Zuverlässigkeit zu zweifeln.
1810;413;4;29;male;rechts;72108;71032;keine;ja;male;3;1;15605380712846;2;weil_es_mf;verachten;object; m; f;es; weil; Lars verachtete Johanna, weil ...;Sie mehr Aufmerksamkeit bekam als er.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;952;2042;Selected;388;Lars verachtete Johanna, weil; m;Lars;Johanna;es;verachtete;3;Sie mehr Aufmerksamkeit bekam als er.;sie immer seine Ideen ignorierte und nie seine Vorschläge ernst nahm.
265;410;4;23;female;rechts;72459;72076;Französisch;nein;female;62;8;15604355675682;2;weil_se_fm;gefallen;subject; f; m;se; weil; Jennifer gefiel Tobias, weil ...;er einen schönen Haarschnitt und ein gerade geschnittenes Gesicht hatte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Not Selected;887;1942;Selected;55;Jennifer gefiel Tobias, weil; f;Jennifer;Tobias;se;gefiel;0;er einen schönen Haarschnitt und ein gerade geschnittenes Gesicht hatte.;er ihren Humor und ihre freundliche Art schätzte.
348;103;1;32;male;rechts;27472;72074;keine;ja;male;69;2;15605477836463;2;weil_es_mf;verehren;object; m; f;es; weil; Patrick verehrte Anastasia, weil ...;sie das Schönste war, das er in seinem ganzen Leben erlebt hatte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;727;101;Selected;94;Patrick verehrte Anastasia, weil; m;Patrick;Anastasia;es;verehrte;3;sie das Schönste war, das er in seinem ganzen Leben erlebt hatte;sie eine außergewöhnliche Intelligenz und einen warmherzigen Charakter hatte.
1039;212;2;30;male;rechts;99192;72108;keine;ja;male;107;13;15604162196318;2;weil_se_mf;langweilen;subject; m; f;se; weil; Jacob langweilte Melanie, weil ...;er einfach nicht zum Punkt kam.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1703;1000;Selected;224;Jacob langweilte Melanie, weil; m;Jacob;Melanie;se;langweilte;0;er einfach nicht zum Punkt kam.;er ständig über dasselbe Thema sprach.
107;413;4;29;male;rechts;72108;71032;keine;ja;male;84;4;15605409735128;2;weil_se_fm;inspirieren;subject; f; m;se; weil; Saskia inspirierte Kevin, weil ...;er ihr wichtig war.;sinnvoll;zwei;os;NP2; ; ;pers;1;nein;ja;ja; ; ;Not Selected;1405;2073;Not Selected;20;Saskia inspirierte Kevin, weil; f;Saskia;Kevin;se;inspirierte;0;er ihr wichtig war.;sie mit ihrer positiven Einstellung und ihrem kreativen Denken immer wieder neue Wege fand, Herausforderungen zu meistern.
293;101;1;26;female;rechts;81479;72070;keine;ja;female;64;7;15604393702083;2;sodass_se_mf;überraschen;object; m; f;se; sodass; Oliver überraschte Lena, sodass ...;sie ein wenig erschreckte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;54;22;Selected;69;Oliver überraschte Lena, sodass; m;Oliver;Lena;se;überraschte;1;sie ein wenig erschreckte.;sie vor Freude strahlte und ihn herzlich umarmte.
1360;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;50;14;15604142967571;2;weil_se_mf;verblüffen;subject; m; f;se; weil; Yannick verblüffte Janina, weil ...;er ihr Blumen mitgebracht hat.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;53;1419;Selected;317;Yannick verblüffte Janina, weil; m;Yannick;Janina;se;verblüffte;0;er ihr Blumen mitgebracht hat.;er ein Talent hatte, von dem sie nichts wusste.
749;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;45;9;15604620721973;2;sodass_es_fm;hassen;subject; f; m;es; sodass; Annemarie hasste Malte, sodass ...;sie ihn ignorierte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;147;615;Selected;160;Annemarie hasste Malte, sodass; f;Annemarie;Malte;es;hasste;2;sie ihn ignorierte.;sie ihm aus dem Weg ging, wann immer es möglich war.
1347;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;101;2;15604173857709;2;sodass_es_fm;verehren;subject; f; m;es; sodass; Anastasia verehrte Patrick, sodass ...;sie immer sobald es ging, Zeit mit ihm verbrachte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1706;1434;Selected;304;Anastasia verehrte Patrick, sodass; f;Anastasia;Patrick;es;verehrte;2;sie immer sobald es ging, Zeit mit ihm verbrachte.;sie ihm jeden Wunsch von den Augen ablas.
307;101;1;26;female;rechts;81479;72070;keine;ja;female;26;15;15604386313687;2;weil_es_fm;fürchten;object; f; m;es; weil; Katharina fürchtete Rüdiger, weil ...;er ein Messer bei sich trug.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;823;7;Selected;83;Katharina fürchtete Rüdiger, weil; f;Katharina;Rüdiger;es;fürchtete;3;er ein Messer bei sich trug.;er unberechenbar und oft aufbrausend war.
1816;413;4;29;male;rechts;72108;71032;keine;ja;male;75;5;15605405502273;2;weil_es_mf;vergöttern;object; m; f;es; weil; Tim vergötterte Martha, weil ...;sie die größten Brüste hatte, die ihm je unter die Augen kamen.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;279;2070;Selected;394;Tim vergötterte Martha, weil; m;Tim;Martha;es;vergötterte;3;sie die größten Brüste hatte, die ihm je unter die Augen kamen.;sie ihn immer zum Lachen brachte und er ihre Art bewunderte.
288;101;1;26;female;rechts;81479;72070;keine;ja;female;34;4;15604388305846;2;weil_se_mf;inspirieren;subject; m; f;se; weil; Kevin inspirierte Saskia, weil ...;er so interessante Texte schreiben konnte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1883;9;Selected;64;Kevin inspirierte Saskia, weil; m;Kevin;Saskia;se;inspirierte;0;er so interessante Texte schreiben konnte.;er ihr zeigte, wie man durch Ausdauer und Entschlossenheit seine Ziele erreichen kann.
373;103;1;32;male;rechts;27472;72074;keine;ja;male;99;20;15605490570122;2;sodass_es_fm;bedauern;subject; f; m;es; sodass; Aisha bedauerte Albert, sodass ...;sie beschloss, ihm einen Trost-Kuchen zu backen;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;387;114;Selected;119;Aisha bedauerte Albert, sodass; f;Aisha;Albert;es;bedauerte;2;sie beschloss, ihm einen Trost-Kuchen zu backen;sie ihm anbot, bei Bedarf auf eine Tasse Tee vorbeizukommen und über seine Probleme zu sprechen.
365;103;1;32;male;rechts;27472;72074;keine;ja;male;106;14;15605492925776;2;weil_es_mf;anhimmeln;object; m; f;es; weil; Yannick himmelte Janina an, weil ...;sie die talentierteste Frau war, die er je getroffen hatte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;441;115;Selected;111;Yannick himmelte Janina an, weil; m;Yannick;Janin;es;himmelte;3;sie die talentierteste Frau war, die er je getroffen hatte;sie einen unwiderstehlichen Charme hatte, der ihn immer wieder in ihren Bann zog.
848;206;2;19;female;rechts;73432;72072;keine;ja;female;80;10;15605191251195;2;weil_se_fm;beeindrucken;subject; f; m;se; weil; Adele beeindruckte Robin, weil ...;sie gute Musik machte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1023;748;Selected;192;Adele beeindruckte Robin, weil; f;Adele;Robin;se;beeindruckte;0;sie gute Musik machte;sie eine atemberaubende Stimme hat.
1762;411;4;26;female;rechts;71642;72074;keine;nein;female;46;8;15604282466971;2;sodass_es_mf;mögen;subject; m; f;es; sodass; Tobias mochte Jennifer, sodass ...;er sie letztendlich doch zu dem Ball einlud.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1648;1974;Selected;370;Tobias mochte Jennifer, sodass; m;Tobias;Jennifer;es;mochte;2;er sie letztendlich doch zu dem Ball einlud.;er immer nervös wurde, wenn sie in seiner Nähe war.
64;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;55;18;15604622212441;2;weil_se_fm;erstaunen;subject; f; m;se; weil; Marie erstaunte Klaus, weil ...;er ihr immer verrückte Geschichten erzählte.;sinnvoll;zwei;os;NP2; ; ;pers;1;nein;ja;ja; ; ;Not Selected;469;618;Not Selected;3;Marie erstaunte Klaus, weil; f;Marie;Klaus;se;erstaunte;0;er ihr immer verrückte Geschichten erzählte.;sie das schwierige Rätsel in wenigen Minuten löste.
